Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Contract Registration Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Version,FMS Document/Parent Contract ID,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Prime Contract Industry,Prime Contract PIN,Prime Contract APT PIN,% COVID Spending,% Other Spending,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Contract Reference ID,Sub Woman Owned Business,Sub Emerging Business,Prime Vendor Match,Sub Vendor Match
CT184620248809162,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,MG-122M Manhattan E. Side Coastal Sidewalk Bioswales,0.0,0.0,0.0,6/30/2024,4/21/2027,7/8/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0027001,,0,0,GNV INC,Women (Non-Minority),Delivery and installation of fuel,ACCO Reviewing Subcontract,Construction Services,5000.0,5000.0,0.0,11/1/2024,12/30/2025,012,Yes,No ,JRCRUZ CORP,GNV INC
CT184620248809162,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,MG-122M Manhattan E. Side Coastal Sidewalk Bioswales,0.0,0.0,0.0,6/30/2024,4/21/2027,7/8/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0027001,,0,0,ECOTERRA CONSULTING LLC,Asian American,Environmental and geotechnical soil testing and disposal,ACCO Reviewing Subcontract,Construction Services,500000.0,500000.0,0.0,11/1/2024,12/30/2025,009,No ,No ,JRCRUZ CORP,ECOTERRA CONSULTING LLC
CT184620248809162,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,MG-122M Manhattan E. Side Coastal Sidewalk Bioswales,0.0,0.0,0.0,6/30/2024,4/21/2027,7/8/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0027001,,0,0,ECOTERRA CONSULTING LLC,Asian American,Environmental and geotechnical soil testing and disposal,ACCO Reviewing Subcontract,Construction Services,500000.0,500000.0,0.0,11/1/2024,12/30/2025,009,No ,No ,JRCRUZ CORP,ECOTERRA CONSULTING LLC
CT184620248809162,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,MG-122M Manhattan E. Side Coastal Sidewalk Bioswales,0.0,0.0,0.0,6/30/2024,4/21/2027,7/8/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0027001,,0,0,WETLANDS INC,Women (Non-Minority),Landscaping work and tree planting,ACCO Reviewing Subcontract,Construction Services,250000.0,250000.0,0.0,11/1/2024,12/30/2025,011,Yes,No ,JRCRUZ CORP,WETLANDS INC
CT184620248809162,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,MG-122M Manhattan E. Side Coastal Sidewalk Bioswales,0.0,0.0,0.0,6/30/2024,4/21/2027,7/8/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0027001,,0,0,CFRANCIS CONSTRUCTION CORP,Black American,"Trucking, material disposal and delivery, concrete work",ACCO Reviewing Subcontract,Construction Services,30000.0,30000.0,0.0,11/1/2024,12/30/2025,008,No ,No ,JRCRUZ CORP,C FRANCIS CONSTRUCTION CORP
CT184620248809162,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,MG-122M Manhattan E. Side Coastal Sidewalk Bioswales,0.0,0.0,0.0,6/30/2024,4/21/2027,7/8/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0027001,,0,0,GENERAL FOUNDRIES INC,Asian American,"Furnish, deliver and install bioswale and infiltration basin components",ACCO Reviewing Subcontract,Construction Services,45000.0,45000.0,0.0,11/1/2024,12/30/2025,010,No ,No ,JRCRUZ CORP,GENERAL FOUNDRIES INC
CT184620248809162,yes,Sub Vendor,JRCRUZ CORP,Non-M/WBE,MG-122M Manhattan E. Side Coastal Sidewalk Bioswales,0.0,0.0,0.0,6/30/2024,4/21/2027,7/8/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0027001,,0,0,GENERAL FOUNDRIES INC,Asian American,"Furnish, deliver and install bioswale and infiltration basin components",ACCO Reviewing Subcontract,Construction Services,45000.0,45000.0,0.0,11/1/2024,12/30/2025,010,No ,No ,JRCRUZ CORP,GENERAL FOUNDRIES INC
CT184620248809136,no,Prime Vendor,PAUL BUNYON TREE CARE INC,Women (Non-Minority),CNYG-3019MA1 Bronx and Queens Reforestation,965000.0,965000.0,56250.0,9/23/2024,9/22/2027,6/14/2024,Yes,No ,Department of Parks and Recreation,,2,-,CONSTRUCTION,,IOTB CONSTRUCTION,Construction Services,84624W0026001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable,Not Applicable,PAUL BUNYON TREE CARE INC,Not Applicable
CT184620248809131,yes,Prime Vendor,PRIMA PAVING CORP,Asian American,B126-120M-RED HOOK RECREATION AREA,20237584.45,20237584.45,0.0,6/30/2024,12/29/2025,7/11/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84621B0190001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,PRIMA PAVING CORP,Not Applicable
CT184620248809131,yes,Sub Vendor,PRIMA PAVING CORP,Asian American,B126-120M-RED HOOK RECREATION AREA,0.0,0.0,0.0,6/30/2024,12/29/2025,7/11/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84621B0190001,,0,0,PAUL BUNYON TREE CARE INC,Women (Non-Minority),Arborist,ACCO Reviewing Subcontract,Construction Services,110240.0,110240.0,0.0,11/18/2024,11/28/2025,003,Yes,No ,PRIMA PAVING CORP,PAUL BUNYON TREE CARE INC
CT184620248809131,yes,Sub Vendor,PRIMA PAVING CORP,Asian American,B126-120M-RED HOOK RECREATION AREA,0.0,0.0,0.0,6/30/2024,12/29/2025,7/11/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84621B0190001,,0,0,WELSBACH ELECTRIC CORP,Non-M/WBE,Electrical Work,ACCO Reviewing Subcontract,Construction Services,1149500.0,1149500.0,0.0,10/28/2024,12/28/2025,004,No ,No ,PRIMA PAVING CORP,WELSBACH ELECTRIC CORP
CT184620248809131,yes,Sub Vendor,PRIMA PAVING CORP,Asian American,B126-120M-RED HOOK RECREATION AREA,0.0,0.0,0.0,6/30/2024,12/29/2025,7/11/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84621B0190001,,0,0,FRESH MEADOW MECHANICAL PLUMBING LLC,Non-M/WBE,Plumbing Work,ACCO Reviewing Subcontract,Construction Services,231685.0,231685.0,0.0,11/28/2024,12/28/2025,001,No ,No ,PRIMA PAVING CORP,FRESH MEADOW MECHANICAL PLUMBING LLC
CT184620248809131,yes,Sub Vendor,PRIMA PAVING CORP,Asian American,B126-120M-RED HOOK RECREATION AREA,0.0,0.0,0.0,6/30/2024,12/29/2025,7/11/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84621B0190001,,0,0,FORRESTER FENCE CO INC,Black American,Fencing Work,ACCO Reviewing Subcontract,Construction Services,1220804.0,1220804.0,0.0,10/28/2024,10/28/2025,002,No ,No ,PRIMA PAVING CORP,FORRESTER FENCE CO INC
CT184620248809131,yes,Sub Vendor,PRIMA PAVING CORP,Asian American,B126-120M-RED HOOK RECREATION AREA,0.0,0.0,0.0,6/30/2024,12/29/2025,7/11/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84621B0190001,,0,0,WETLANDS INC,Women (Non-Minority),Landscaping,ACCO Reviewing Subcontract,Construction Services,1311577.75,1311577.75,0.0,10/28/2024,12/28/2025,005,Yes,No ,PRIMA PAVING CORP,WETLANDS INC
CT184620248808996,yes,Prime Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",2951863.17,2951863.17,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,BROAD CONSTRUCTION INC,Not Applicable
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,CID CONSTRUCTION SERVICES LLC,Hispanic American,Asbestos Abatement & Air Monitoring,ACCO Reviewing Subcontract,Construction Services,5000.0,5000.0,0.0,3/16/2025,5/20/2025,009,No ,No ,BROAD CONSTRUCTION INC,DRL CONSTRUCTION SERVICES LLC
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,CMI SERVICES CORP,Non-M/WBE,TV Inspection for Drain lines & Clearing Existing Drainage Structure,ACCO Reviewing Subcontract,Construction Services,3500.0,3500.0,0.0,2/15/2025,4/20/2025,006,No ,No ,BROAD CONSTRUCTION INC,CMI SERVICES CORP
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,MESSINA ASPHALT CORP,Non-M/WBE,Full Depth Asphalt,ACCO Reviewing Subcontract,Construction Services,55000.0,55000.0,0.0,5/1/2025,6/1/2025,007,No ,No ,BROAD CONSTRUCTION INC,MESSINA ASPHALT CORP
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,CNZ CONSTRUCTION CORP,Non-M/WBE,Furnish & Install Safety Surface,ACCO Reviewing Subcontract,Construction Services,200000.0,200000.0,0.0,5/1/2025,6/17/2025,008,No ,No ,BROAD CONSTRUCTION INC,CNZ CONSTRUCTION CORP
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,DDG ELECTRIC CORP,Hispanic American,PARK SECURITY LIGHTING,ACCO Reviewing Subcontract,Construction Services,20000.0,20000.0,0.0,12/13/2024,4/30/2025,005,No ,No ,BROAD CONSTRUCTION INC,OD ELECTRIC CORP
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,PAUL BUNYON TREE CARE INC,Women (Non-Minority),Pruning & Landscaping,No Subcontract Payments Submitted,Construction Services,121140.0,121140.0,0.0,9/13/2024,6/17/2025,001,Yes,No ,BROAD CONSTRUCTION INC,PAUL BUNYON TREE CARE INC
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,BUILDING SYSTEMS INC,Non-M/WBE,"Excavation, Operating of Machines, Concrete & Masonry",No Subcontract Payments Submitted,Construction Services,150000.0,150000.0,0.0,9/30/2024,6/17/2025,003,No ,No ,BROAD CONSTRUCTION INC,DC BUILDING SYSTEMS INC
CT184620248808996,yes,Sub Vendor,BROAD CONSTRUCTION INC,Asian American,"Q377-120M Playground 62 Reconstruction, Queens",0.0,0.0,0.0,6/17/2024,6/17/2025,7/5/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,"IOTB CONSTRUCTION, POLLUTION REMEDIATION OBLIGATIONS",Construction Services,84623B0023001,,0,0,TEC PLUMBING CORP,Non-M/WBE,Plumbing,No Subcontract Payments Submitted,Construction Services,15000.0,15000.0,0.0,9/30/2024,6/17/2025,002,No ,No ,BROAD CONSTRUCTION INC,TEC PLUMBING CORP
CT184620248808975,yes,Prime Vendor,VERDUGOS GENERAL CONTRACTORS CORP,Hispanic American,M042-120M: Inwood Hill Park Soccer Field 1 Reconstruction,3864458.6,3864458.6,1310609.05,7/2/2024,7/1/2025,6/26/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0028001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,VERDUGOS GENERAL CONTRACTORS CORP,Not Applicable
CT184620248808929,yes,Prime Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",2239943.24,2239943.24,786210.36,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,ANTONIO NATALE LANDSCAPING INC,Not Applicable
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,BLACK GOLD PAVING CORP,Women (Non-Minority),Construction,ACCO Reviewing Subcontract,Construction Services,121000.0,121000.0,0.0,8/12/2024,8/11/2025,011,Yes,No ,ANTONIO NATALE LANDSCAPING INC,BLACK GOLD PAVING CORP
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,BLACK GOLD PAVING CORP,Women (Non-Minority),Asphalt Paving,ACCO Reviewing Subcontract,Construction Services,121000.0,121000.0,0.0,10/16/2024,11/20/2024,010,Yes,No ,ANTONIO NATALE LANDSCAPING INC,BLACK GOLD PAVING CORP
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,RENTOKIL NORTH AMERICA INC,Non-M/WBE,Rodent Extermination,No Subcontract Payments Submitted,Construction Services,3000.0,3000.0,0.0,9/9/2024,8/11/2025,007,No ,No ,ANTONIO NATALE LANDSCAPING INC,RENTOKIL NORTH AMERICA INC
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,PETER J CATANZARO INC,Non-M/WBE,Electrical Work,No Subcontract Payments Submitted,Construction Services,67000.0,67000.0,0.0,9/9/2024,7/8/2025,009,No ,No ,ANTONIO NATALE LANDSCAPING INC,PETER J CATANZARO INC
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,CNZ CONSTRUCTION CORP,Non-M/WBE,Safety Surfacing Work,No Subcontract Payments Submitted,Construction Services,35000.0,35000.0,0.0,5/5/2025,5/8/2025,008,No ,No ,ANTONIO NATALE LANDSCAPING INC,CNZ CONSTRUCTION CORP
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,CMI SERVICES CORP,Non-M/WBE,Basin and pipe cleaning,No Subcontract Payments Submitted,Construction Services,15000.0,15000.0,0.0,8/19/2024,8/11/2025,002,No ,No ,ANTONIO NATALE LANDSCAPING INC,CMI SERVICES CORP
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,INPRODUCTION INC,Non-M/WBE,Supply & Install Steel Bleachers,No Subcontract Payments Submitted,Construction Services,18000.0,18000.0,0.0,7/1/2025,7/2/2025,003,No ,No ,ANTONIO NATALE LANDSCAPING INC,INPRODUCTION INC
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,PANILI PLUMBING  HEATING LLC,Non-M/WBE,Plumbing Work,No Subcontract Payments Submitted,Construction Services,30000.0,30000.0,0.0,10/7/2024,8/11/2025,005,No ,No ,ANTONIO NATALE LANDSCAPING INC,PANILI PLUMBING  HEATING LLC
CT184620248808929,yes,Sub Vendor,ANTONIO NATALE LANDSCAPING INC,Women (Non-Minority),"Q360J-121M: Crowley Playground Reconstruction, Queens",0.0,0.0,0.0,8/12/2024,8/12/2025,7/9/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Construction Services,84623B0052001,,0,0,CORONA INDUSTRIES CORP,Hispanic American,Misc. Chain Link & Steel fence Work,No Subcontract Payments Submitted,Construction Services,120000.0,120000.0,0.0,8/12/2024,8/11/2025,001,No ,No ,ANTONIO NATALE LANDSCAPING INC,CORONA INDUSTRIES CORP
CT184620248808923,yes,Prime Vendor,TAJ ASSOCIATES USA INC,Asian American,R045-122M Schmul Park Playground Reconstruction,2226012.0,2226012.0,172290.0,6/30/2024,9/23/2025,6/28/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0110001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,TAJ ASSOCIATES USA INC,Not Applicable
CT184620248808923,yes,Sub Vendor,TAJ ASSOCIATES USA INC,Asian American,R045-122M Schmul Park Playground Reconstruction,0.0,0.0,0.0,6/30/2024,9/23/2025,6/28/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0110001,,0,0,MAINSTREAM ELECTRIC INC,Black American,ELECTRICAL WORK FOR SPRAY SHOWER,No Subcontract Payments Submitted,Construction Services,4000.0,4000.0,0.0,10/8/2024,9/15/2025,004,No ,No ,TAJ ASSOCIATES USA INC,MAINSTREAM ELECTRIC INC
CT184620248808923,yes,Sub Vendor,TAJ ASSOCIATES USA INC,Asian American,R045-122M Schmul Park Playground Reconstruction,0.0,0.0,0.0,6/30/2024,9/23/2025,6/28/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0110001,,0,0,CNZ CONSTRUCTION CORP,Non-M/WBE,FURNISH AND INSTALL SAFETY SURFACE,No Subcontract Payments Submitted,Construction Services,188580.0,188580.0,0.0,10/8/2024,9/15/2025,002,No ,No ,TAJ ASSOCIATES USA INC,CNZ CONSTRUCTION CORP
CT184620248808923,yes,Sub Vendor,TAJ ASSOCIATES USA INC,Asian American,R045-122M Schmul Park Playground Reconstruction,0.0,0.0,0.0,6/30/2024,9/23/2025,6/28/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0110001,,0,0,MESSINA ASPHALT CORP,Non-M/WBE,ASPHALT PAVING,No Subcontract Payments Submitted,Construction Services,48300.0,48300.0,0.0,10/8/2024,9/15/2025,003,No ,No ,TAJ ASSOCIATES USA INC,MESSINA ASPHALT CORP
CT184620248808923,yes,Sub Vendor,TAJ ASSOCIATES USA INC,Asian American,R045-122M Schmul Park Playground Reconstruction,0.0,0.0,0.0,6/30/2024,9/23/2025,6/28/2024,No ,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0110001,,0,0,CORONA INDUSTRIES CORP,Hispanic American,FENCING AND RAILING,No Subcontract Payments Submitted,Construction Services,67970.0,67970.0,0.0,10/8/2024,9/15/2025,001,No ,No ,TAJ ASSOCIATES USA INC,CORONA INDUSTRIES CORP
CT184620248808774,yes,Prime Vendor,DEBORAH BRADLEY CONSTRUCTION AND MANAGEMENT SERVICES INC,Women (Non-Minority),X092-322M: Van Cortlandt House Museum Fence Reconstruction,1699541.87,1699541.87,1155803.6,7/15/2024,7/15/2025,6/29/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0109001,,0,0,NOT APPLICABLE,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,No ,No ,DEBORAH BRADLEY CONSTRUCTION  MANAGEMENT SERVICES INC,Not Applicable
CT184620248808774,yes,Sub Vendor,DEBORAH BRADLEY CONSTRUCTION AND MANAGEMENT SERVICES INC,Women (Non-Minority),X092-322M: Van Cortlandt House Museum Fence Reconstruction,0.0,0.0,0.0,7/15/2024,7/15/2025,6/29/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0109001,,0,0,FAMILY TREE SERVICE INC,Women (Non-Minority),"Protect Tree roots, Stump Removal, Seed New Lawn, Mulch, Tree growth Regulator, Root Pinning, Preparatory, Pruning, Decompact Tree, Topsoil for pits and beds",No Subcontract Payments Submitted,Construction Services,157162.0,157162.0,0.0,7/15/2024,7/15/2025,004,Yes,No ,DEBORAH BRADLEY CONSTRUCTION  MANAGEMENT SERVICES INC,FAMILY TREE SERVICE INC
CT184620248808774,yes,Sub Vendor,DEBORAH BRADLEY CONSTRUCTION AND MANAGEMENT SERVICES INC,Women (Non-Minority),X092-322M: Van Cortlandt House Museum Fence Reconstruction,0.0,0.0,0.0,7/15/2024,7/15/2025,6/29/2024,Yes,No ,Department of Parks and Recreation,,1,-,CONSTRUCTION,PQVL COMPETITVE BID LIST,IOTB CONSTRUCTION,Construction Services,84623B0109001,,0,0,FCS GROUP LLC,Asian American,Lead Paint removal site re aration and Removal of Lead aint from Fence and Gates,No Subcontract Payments Submitted,Construction Services,278000.0,278000.0,0.0,7/15/2024,7/15/2025,001,No ,No ,DEBORAH BRADLEY CONSTRUCTION  MANAGEMENT SERVICES INC,FCS GROUP LLC
